Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
97,Exit long,2024-03-17 21:55,a-l-tp1,19808.25,181,71639800,66046.9,0.09,66055.95,0.09,-17204.05,-0.02,1278813.5,12.79
97,Entry long,2024-03-17 21:15,AL,19790,181,71639800,66046.9,0.09,66055.95,0.09,-17204.05,-0.02,1278813.5,12.79
98,Exit long,2024-03-18 00:05,a-l-tp2,19825.5,181,71639800,128491.9,0.18,128500.95,0.18,-17204.05,-0.02,1407314.5,14.07
98,Entry long,2024-03-17 21:15,AL,19790,181,71639800,128491.9,0.18,128500.95,0.18,-17204.05,-0.02,1407314.5,14.07
99,Exit short,2024-03-18 21:25,a-s-tp1,19850.25,179,71126545,62632.1,0.09,62641.05,0.09,-5378.95,-0.01,1469937.6,14.70
99,Entry short,2024-03-18 21:05,AS,19867.75,179,71126545,62632.1,0.09,62641.05,0.09,-5378.95,-0.01,1469937.6,14.70
100,Exit short,2024-03-18 21:55,a-s-be,19866.75,179,71126545,3562.1,0.01,71591.05,0.10,-5378.95,-0.01,1473508.8,14.74
100,Entry short,2024-03-18 21:05,AS,19867.75,179,71126545,3562.1,0.01,71591.05,0.10,-5378.95,-0.01,1473508.8,14.74
101,Exit short,2024-03-19 21:45,a-s-tp1,19926.25,181,72195470,62426.9,0.09,62435.95,0.09,-4534.05,-0.01,1535926.5,15.36
101,Entry short,2024-03-19 21:25,AS,19943.5,181,72195470,62426.9,0.09,62435.95,0.09,-4534.05,-0.01,1535926.5,15.36
102,Exit short,2024-03-19 22:55,a-s-be,19942.5,181,72195470,3601.9,0.00,69675.95,0.10,-4534.05,-0.01,1539537.5,15.40
102,Entry short,2024-03-19 21:25,AS,19943.5,181,72195470,3601.9,0.00,69675.95,0.10,-4534.05,-0.01,1539537.5,15.40
103,Exit short,2024-03-20 22:15,a-s-sl,20276,179,72537960,-50137.9,-0.07,7151.05,0.01,-50128.95,-0.07,1489390.6,14.89
103,Entry short,2024-03-20 21:45,AS,20262,179,72537960,-50137.9,-0.07,7151.05,0.01,-50128.95,-0.07,1489390.6,14.89
104,Exit short,2024-03-20 22:15,a-s-sl,20276,179,72537960,-50137.9,-0.07,7151.05,0.01,-50128.95,-0.07,1439261.8,14.39
104,Entry short,2024-03-20 21:45,AS,20262,179,72537960,-50137.9,-0.07,7151.05,0.01,-50128.95,-0.07,1439261.8,14.39
105,Exit short,2024-03-21 11:50,n-s-sl,20390,59,24010640,-49565.9,-0.21,39822.05,0.17,-49562.95,-0.21,1389692.8,13.90
105,Entry short,2024-03-21 10:45,NS,20348,59,24010640,-49565.9,-0.21,39822.05,0.17,-49562.95,-0.21,1389692.8,13.90
106,Exit short,2024-03-21 11:50,n-s-sl,20390,60,24417600,-50406,-0.21,40497,0.17,-50403,-0.21,1339289.8,13.39
106,Entry short,2024-03-21 10:45,NS,20348,60,24417600,-50406,-0.21,40497,0.17,-50403,-0.21,1339289.8,13.39
107,Exit short,2024-03-21 21:55,a-s-tp1,20263.5,183,74228460,64031.7,0.09,64040.85,0.09,-40269.15,-0.05,1403312.2,14.03
107,Entry short,2024-03-21 20:50,AS,20281,183,74228460,64031.7,0.09,64040.85,0.09,-40269.15,-0.05,1403312.2,14.03
108,Exit short,2024-03-21 22:35,a-s-tp2,20246.5,184,74634080,126941.6,0.17,126950.8,0.17,-40489.2,-0.05,1530263.1,15.30
108,Entry short,2024-03-21 20:50,AS,20281,184,74634080,126941.6,0.17,126950.8,0.17,-40489.2,-0.05,1530263.1,15.30
109,Exit short,2024-03-25 01:15,a-s-tp1,20252.75,190,77026000,65531,0.09,65540.5,0.09,-18059.5,-0.02,1595784.5,15.96
109,Entry short,2024-03-24 22:25,AS,20270,190,77026000,65531,0.09,65540.5,0.09,-18059.5,-0.02,1595784.5,15.96
110,Exit short,2024-03-25 02:15,a-s-tp2,20236.25,191,77431400,128905.9,0.17,128915.45,0.17,-18154.55,-0.02,1724700,17.25
110,Entry short,2024-03-24 22:25,AS,20270,191,77431400,128905.9,0.17,128915.45,0.17,-18154.55,-0.02,1724700,17.25
111,Exit long,2024-03-27 21:35,a-l-sl,20184.75,202,81558510,-12140.2,-0.01,41399.9,0.05,-12130.1,-0.01,1712549.8,17.13
111,Entry long,2024-03-27 21:05,AL,20187.75,202,81558510,-12140.2,-0.01,41399.9,0.05,-12130.1,-0.01,1712549.8,17.13
112,Exit long,2024-03-27 21:35,a-l-sl,20184.75,202,81558510,-12140.2,-0.01,41399.9,0.05,-12130.1,-0.01,1700419.6,17.00
112,Entry long,2024-03-27 21:05,AL,20187.75,202,81558510,-12140.2,-0.01,41399.9,0.05,-12130.1,-0.01,1700419.6,17.00
113,Exit long,2024-03-28 10:20,n-l-sl,20175,67,27081065,-46571.7,-0.17,34501.65,0.13,-46568.35,-0.17,1653844.5,16.54
113,Entry long,2024-03-28 09:55,NL,20209.75,67,27081065,-46571.7,-0.17,34501.65,0.13,-46568.35,-0.17,1653844.5,16.54
114,Exit long,2024-03-28 10:20,n-l-sl,20175,67,27081065,-46571.7,-0.17,34501.65,0.13,-46568.35,-0.17,1607276.2,16.07
114,Entry long,2024-03-28 09:55,NL,20209.75,67,27081065,-46571.7,-0.17,34501.65,0.13,-46568.35,-0.17,1607276.2,16.07
115,Exit short,2024-03-31 22:35,a-s-tp1,20264.25,211,85581600,66443.9,0.08,66454.45,0.08,-10.55,0.00,1673709.5,16.74
115,Entry short,2024-03-31 22:10,AS,20280,211,85581600,66443.9,0.08,66454.45,0.08,-10.55,0.00,1673709.5,16.74
116,Exit short,2024-03-31 23:40,a-s-be,20279,212,85987200,4218.8,0.00,84789.4,0.10,-10.6,0.00,1677938.9,16.78
116,Entry short,2024-03-31 22:10,AS,20280,212,85987200,4218.8,0.00,84789.4,0.10,-10.6,0.00,1677938.9,16.78
117,Exit short,2024-04-01 12:00,n-s-tp1,20113,70,28220150,61943,0.22,61946.5,0.22,-22053.5,-0.08,1739878.4,17.40
117,Entry short,2024-04-01 11:25,NS,20157.25,70,28220150,61943,0.22,61946.5,0.22,-22053.5,-0.08,1739878.4,17.40
118,Exit short,2024-04-01 12:05,n-s-be,20156.25,71,28623295,1412.9,0.00,65316.45,0.23,-22368.55,-0.08,1741294.8,17.41
118,Entry short,2024-04-01 11:25,NS,20157.25,71,28623295,1412.9,0.00,65316.45,0.23,-22368.55,-0.08,1741294.8,17.41
119,Exit long,2024-04-02 00:20,a-l-sl,20168.75,214,86372540,-50311.4,-0.06,28879.3,0.03,-50300.7,-0.06,1690972.8,16.91
119,Entry long,2024-04-01 23:05,AL,20180.5,214,86372540,-50311.4,-0.06,28879.3,0.03,-50300.7,-0.06,1690972.8,16.91
120,Exit long,2024-04-02 00:20,a-l-sl,20168.75,214,86372540,-50311.4,-0.06,28879.3,0.03,-50300.7,-0.06,1640672,16.41
120,Entry long,2024-04-01 23:05,AL,20180.5,214,86372540,-50311.4,-0.06,28879.3,0.03,-50300.7,-0.06,1640672,16.41
121,Exit short,2024-04-02 23:55,a-s-sl,20009.5,209,83589550,-50180.9,-0.06,6259.55,0.01,-50170.45,-0.06,1590480.6,15.90
121,Entry short,2024-04-02 23:00,AS,19997.5,209,83589550,-50180.9,-0.06,6259.55,0.01,-50170.45,-0.06,1590480.6,15.90
122,Exit short,2024-04-02 23:55,a-s-sl,20009.5,210,83989500,-50421,-0.06,6289.5,0.01,-50410.5,-0.06,1540070.1,15.40
122,Entry short,2024-04-02 23:00,AS,19997.5,210,83989500,-50421,-0.06,6289.5,0.01,-50410.5,-0.06,1540070.1,15.40
123,Exit short,2024-04-04 21:50,a-s-tp1,19760.75,194,76734760,63030.6,0.08,63040.3,0.08,-19409.7,-0.03,1603091,16.03
123,Entry short,2024-04-04 21:40,AS,19777,194,76734760,63030.6,0.08,63040.3,0.08,-19409.7,-0.03,1603091,16.03
124,Exit short,2024-04-04 22:10,a-s-be,19776,195,77130300,3880.5,0.01,72140.25,0.09,-19509.75,-0.03,1606981.2,16.07
124,Entry short,2024-04-04 21:40,AS,19777,195,77130300,3880.5,0.01,72140.25,0.09,-19509.75,-0.03,1606981.2,16.07
125,Exit long,2024-04-05 11:40,n-l-tp1,20009.5,64,25550400,61753.6,0.24,61756.8,0.24,-38723.2,-0.15,1668731.5,16.69
125,Entry long,2024-04-05 11:10,NL,19961.25,64,25550400,61753.6,0.24,61756.8,0.24,-38723.2,-0.15,1668731.5,16.69
126,Exit long,2024-04-05 11:55,n-l-tp2,20057.75,65,25949625,125443.5,0.48,125446.75,0.48,-39328.25,-0.15,1794178.2,17.94
126,Entry long,2024-04-05 11:10,NL,19961.25,65,25949625,125443.5,0.48,125446.75,0.48,-39328.25,-0.15,1794178.2,17.94
127,Exit short,2024-04-07 20:55,a-s-sl,20001.5,189,75555585,-50103.9,-0.07,26450.55,0.04,-50094.45,-0.07,1744065,17.44
127,Entry short,2024-04-07 20:40,AS,19988.25,189,75555585,-50103.9,-0.07,26450.55,0.04,-50094.45,-0.07,1744065,17.44
128,Exit short,2024-04-07 20:55,a-s-sl,20001.5,189,75555585,-50103.9,-0.07,26450.55,0.04,-50094.45,-0.07,1693970.5,16.94
128,Entry short,2024-04-07 20:40,AS,19988.25,189,75555585,-50103.9,-0.07,26450.55,0.04,-50094.45,-0.07,1693970.5,16.94
129,Exit long,2024-04-08 11:35,n-l-sl,19995.5,63,25244415,-50091.3,-0.20,22361.85,0.09,-50088.15,-0.20,1643876,16.44
129,Entry long,2024-04-08 11:00,NL,20035.25,63,25244415,-50091.3,-0.20,22361.85,0.09,-50088.15,-0.20,1643876,16.44
130,Exit long,2024-04-08 11:35,n-l-sl,19995.5,63,25244415,-50091.3,-0.20,22361.85,0.09,-50088.15,-0.20,1593787.9,15.94
130,Entry long,2024-04-08 11:00,NL,20035.25,63,25244415,-50091.3,-0.20,22361.85,0.09,-50088.15,-0.20,1593787.9,15.94
131,Exit short,2024-04-09 15:00,n-s-tp1,19932.75,65,25974975,62393.5,0.24,62396.75,0.24,-25678.25,-0.10,1656178.1,16.56
131,Entry short,2024-04-09 12:10,NS,19980.75,65,25974975,62393.5,0.24,62396.75,0.24,-25678.25,-0.10,1656178.1,16.56
132,Exit short,2024-04-09 15:25,n-s-be,19979.75,65,25974975,1293.5,0.00,89046.75,0.34,-25678.25,-0.10,1657474.9,16.57
132,Entry short,2024-04-09 12:10,NS,19980.75,65,25974975,1293.5,0.00,89046.75,0.34,-25678.25,-0.10,1657474.9,16.57
133,Exit long,2024-04-10 03:30,a-l-tp1,20092.75,196,78700860,62700.4,0.08,62710.2,0.08,-41169.8,-0.05,1720165.5,17.20
133,Entry long,2024-04-09 23:10,AL,20076.75,196,78700860,62700.4,0.08,62710.2,0.08,-41169.8,-0.05,1720165.5,17.20
134,Exit long,2024-04-10 03:35,a-l-be,20077.75,197,79102395,3920.3,0.00,66970.15,0.08,-41379.85,-0.05,1724095.6,17.24
134,Entry long,2024-04-09 23:10,AL,20076.75,197,79102395,3920.3,0.00,66970.15,0.08,-41379.85,-0.05,1724095.6,17.24
135,Exit long,2024-04-11 00:30,a-l-tp1,19903.75,187,74375510,64496.3,0.09,64505.65,0.09,-17774.35,-0.02,1788582.5,17.89
135,Entry long,2024-04-10 22:25,AL,19886.5,187,74375510,64496.3,0.09,64505.65,0.09,-17774.35,-0.02,1788582.5,17.89
136,Exit long,2024-04-11 03:00,a-l-be,19887.5,188,74773240,3741.2,0.01,102450.6,0.14,-17869.4,-0.02,1792333.1,17.92
136,Entry long,2024-04-10 22:25,AL,19886.5,188,74773240,3741.2,0.01,102450.6,0.14,-17869.4,-0.02,1792333.1,17.92
137,Exit long,2024-04-11 13:00,n-l-tp1,20048.75,62,24798140,62303.8,0.25,62306.9,0.25,-17363.1,-0.07,1854633.8,18.55
137,Entry long,2024-04-11 12:05,NL,19998.5,62,24798140,62303.8,0.25,62306.9,0.25,-17363.1,-0.07,1854633.8,18.55
138,Exit long,2024-04-11 13:15,n-l-tp2,20098.75,63,25198110,126308.7,0.50,126311.85,0.50,-17643.15,-0.07,1980945.6,19.81
138,Entry long,2024-04-11 12:05,NL,19998.5,63,25198110,126308.7,0.50,126311.85,0.50,-17643.15,-0.07,1980945.6,19.81
139,Exit long,2024-04-12 03:20,a-l-sl,20175.75,179,72279305,-50137.9,-0.07,52796.05,0.07,-50128.95,-0.07,1930798.8,19.31
139,Entry long,2024-04-11 20:50,AL,20189.75,179,72279305,-50137.9,-0.07,52796.05,0.07,-50128.95,-0.07,1930798.8,19.31
140,Exit long,2024-04-12 03:20,a-l-sl,20175.75,180,72683100,-50418,-0.07,53091,0.07,-50409,-0.07,1880389.8,18.80
140,Entry long,2024-04-11 20:50,AL,20189.75,180,72683100,-50418,-0.07,53091,0.07,-50409,-0.07,1880389.8,18.80
141,Exit short,2024-04-12 11:30,n-s-sl,19976.5,59,23523005,-49270.9,-0.21,11502.05,0.05,-49267.95,-0.21,1831115.8,18.31
141,Entry short,2024-04-12 11:15,NS,19934.75,59,23523005,-49270.9,-0.21,11502.05,0.05,-49267.95,-0.21,1831115.8,18.31
142,Exit short,2024-04-12 11:30,n-s-sl,19976.5,60,23921700,-50106,-0.21,11697,0.05,-50103,-0.21,1781012.8,17.81
142,Entry short,2024-04-12 11:15,NS,19934.75,60,23921700,-50106,-0.21,11697,0.05,-50103,-0.21,1781012.8,17.81
143,Exit short,2024-04-14 20:40,a-s-sl,19927.5,174,69344220,-3497.4,-0.01,30441.3,0.04,-13058.7,-0.02,1777506.6,17.78
143,Entry short,2024-04-14 20:25,AS,19926.5,174,69344220,-3497.4,-0.01,30441.3,0.04,-13058.7,-0.02,1777506.6,17.78
144,Exit short,2024-04-14 20:40,a-s-sl,19927.5,175,69742750,-3517.5,-0.01,30616.25,0.04,-13133.75,-0.02,1773997.9,17.74
144,Entry short,2024-04-14 20:25,AS,19926.5,175,69742750,-3517.5,-0.01,30616.25,0.04,-13133.75,-0.02,1773997.9,17.74
145,Exit short,2024-04-15 10:35,n-s-tp1,19888.5,58,23133010,62344.2,0.27,62347.1,0.27,-4352.9,-0.02,1836339.2,18.36
145,Entry short,2024-04-15 10:15,NS,19942.25,58,23133010,62344.2,0.27,62347.1,0.27,-4352.9,-0.02,1836339.2,18.36
146,Exit short,2024-04-15 12:20,n-s-tp2,19835,58,23133010,124404.2,0.54,124407.1,0.54,-4352.9,-0.02,1960746.2,19.61
146,Entry short,2024-04-15 10:15,NS,19942.25,58,23133010,124404.2,0.54,124407.1,0.54,-4352.9,-0.02,1960746.2,19.61
147,Exit short,2024-04-16 20:50,a-s-sl,19611.5,169,66237015,-49871.9,-0.08,0,0.00,-49863.45,-0.08,1910865.9,19.11
147,Entry short,2024-04-16 20:45,AS,19596.75,169,66237015,-49871.9,-0.08,0,0.00,-49863.45,-0.08,1910865.9,19.11
148,Exit short,2024-04-16 20:50,a-s-sl,19611.5,170,66628950,-50167,-0.08,0,0.00,-50158.5,-0.08,1860707.4,18.61
148,Entry short,2024-04-16 20:45,AS,19596.75,170,66628950,-50167,-0.08,0,0.00,-50158.5,-0.08,1860707.4,18.61
149,Exit short,2024-04-17 11:30,n-s-tp1,19448.75,56,21889000,106394.4,0.49,106397.2,0.49,-2.8,0.00,1967099,19.67
149,Entry short,2024-04-17 11:00,NS,19543.75,56,21889000,106394.4,0.49,106397.2,0.49,-2.8,0.00,1967099,19.67
150,Exit short,2024-04-17 12:05,n-s-tp2,19393.5,57,22279875,171279.3,0.77,171282.16,0.77,-2.85,0.00,2138381,21.38
150,Entry short,2024-04-17 11:00,NS,19543.75,57,22279875,171279.3,0.77,171282.16,0.77,-2.85,0.00,2138381,21.38
151,Exit short,2024-04-19 11:25,n-s-tp1,19019.5,56,21375200,73354.4,0.34,73357.2,0.34,-38082.8,-0.18,2211732.8,22.12
151,Entry short,2024-04-19 10:30,NS,19085,56,21375200,73354.4,0.34,73357.2,0.34,-38082.8,-0.18,2211732.8,22.12
152,Exit short,2024-04-19 12:05,n-s-tp2,18964,56,21375200,135514.4,0.63,135517.2,0.63,-38082.8,-0.18,2347250,23.47
152,Entry short,2024-04-19 10:30,NS,19085,56,21375200,135514.4,0.63,135517.2,0.63,-38082.8,-0.18,2347250,23.47
153,Exit short,2024-04-21 22:45,a-s-tp1,18932.75,163,61783520,62738.7,0.10,62746.85,0.10,-8158.15,-0.01,2409980.5,24.10
153,Entry short,2024-04-21 22:20,AS,18952,163,61783520,62738.7,0.10,62746.85,0.10,-8158.15,-0.01,2409980.5,24.10
154,Exit short,2024-04-22 00:30,a-s-be,18951,163,61783520,3243.7,0.01,65191.85,0.11,-8158.15,-0.01,2413232.2,24.13
154,Entry short,2024-04-21 22:20,AS,18952,163,61783520,3243.7,0.01,65191.85,0.11,-8158.15,-0.01,2413232.2,24.13
155,Exit short,2024-04-22 11:15,n-s-tp1,18856.5,54,20427120,62094.6,0.30,62097.3,0.30,-21332.7,-0.10,2475324.2,24.75
155,Entry short,2024-04-22 10:40,NS,18914,54,20427120,62094.6,0.30,62097.3,0.30,-21332.7,-0.10,2475324.2,24.75
156,Exit short,2024-04-22 11:30,n-s-be,18913,54,20427120,1074.6,0.01,74247.3,0.36,-21332.7,-0.10,2476401.5,24.76
156,Entry short,2024-04-22 10:40,NS,18914,54,20427120,1074.6,0.01,74247.3,0.36,-21332.7,-0.10,2476401.5,24.76
157,Exit long,2024-04-23 13:40,n-l-tp1,19319.75,54,20803230,62094.6,0.30,62097.3,0.30,-26192.7,-0.13,2538493.5,25.38
157,Entry long,2024-04-23 10:45,NL,19262.25,54,20803230,62094.6,0.30,62097.3,0.30,-26192.7,-0.13,2538493.5,25.38
158,Exit long,2024-04-23 15:50,ny-eod-flat,19305.75,54,20803230,46974.6,0.23,99087.3,0.48,-26192.7,-0.13,2585470.8,25.85
158,Entry long,2024-04-23 10:45,NL,19262.25,54,20803230,46974.6,0.23,99087.3,0.48,-26192.7,-0.13,2585470.8,25.85
159,Exit long,2024-04-23 23:00,a-l-tp1,19435.75,160,62132000,62384,0.10,62392,0.10,-36008,-0.06,2647846.8,26.48
159,Entry long,2024-04-23 21:30,AL,19416.25,160,62132000,62384,0.10,62392,0.10,-36008,-0.06,2647846.8,26.48
160,Exit long,2024-04-24 02:45,a-l-be,19417.25,161,62520325,3203.9,0.01,90151.95,0.14,-36233.05,-0.06,2651058.5,26.51
160,Entry long,2024-04-23 21:30,AL,19416.25,161,62520325,3203.9,0.01,90151.95,0.14,-36233.05,-0.06,2651058.5,26.51
161,Exit long,2024-04-25 10:40,n-l-sl,19055.75,53,20248650,-49560.3,-0.24,0,0.00,-49557.65,-0.24,2601495.5,26.01
161,Entry long,2024-04-25 10:30,NL,19102.5,53,20248650,-49560.3,-0.24,0,0.00,-49557.65,-0.24,2601495.5,26.01
162,Exit long,2024-04-25 10:40,n-l-sl,19055.75,54,20630700,-50495.4,-0.24,0,0.00,-50492.7,-0.24,2551003,25.51
162,Entry long,2024-04-25 10:30,NL,19102.5,54,20630700,-50495.4,-0.24,0,0.00,-50492.7,-0.24,2551003,25.51
163,Exit long,2024-04-25 23:20,a-l-tp1,19480.5,153,59547600,62714.7,0.11,62722.35,0.11,-37492.65,-0.06,2613710,26.14
163,Entry long,2024-04-25 22:40,AL,19460,153,59547600,62714.7,0.11,62722.35,0.11,-37492.65,-0.06,2613710,26.14
164,Exit long,2024-04-25 23:40,a-l-be,19461,153,59547600,3044.7,0.01,71137.35,0.12,-37492.65,-0.06,2616762.2,26.17
164,Entry long,2024-04-25 22:40,AL,19460,153,59547600,3044.7,0.01,71137.35,0.12,-37492.65,-0.06,2616762.2,26.17
165,Exit long,2024-04-26 10:40,n-l-tp1,19538.75,51,19867050,62469.9,0.31,62472.45,0.31,-12242.55,-0.06,2679229.8,26.79
165,Entry long,2024-04-26 10:05,NL,19477.5,51,19867050,62469.9,0.31,62472.45,0.31,-12242.55,-0.06,2679229.8,26.79
166,Exit long,2024-04-26 15:50,ny-eod-flat,19554.25,51,19867050,78279.9,0.39,123162.45,0.62,-12242.55,-0.06,2757512,27.58
166,Entry long,2024-04-26 10:05,NL,19477.5,51,19867050,78279.9,0.39,123162.45,0.62,-12242.55,-0.06,2757512,27.58
167,Exit short,2024-04-28 21:45,a-s-sl,19593,156,61080240,-49935.6,-0.08,8572.2,0.01,-49927.8,-0.08,2707568.8,27.08
167,Entry short,2024-04-28 20:30,AS,19577,156,61080240,-49935.6,-0.08,8572.2,0.01,-49927.8,-0.08,2707568.8,27.08
168,Exit short,2024-04-28 21:45,a-s-sl,19593,156,61080240,-49935.6,-0.08,8572.2,0.01,-49927.8,-0.08,2657641,26.58
168,Entry short,2024-04-28 20:30,AS,19577,156,61080240,-49935.6,-0.08,8572.2,0.01,-49927.8,-0.08,2657641,26.58
169,Exit long,2024-05-01 02:00,a-l-sl,19200.75,157,60334315,-43975.7,-0.07,35317.15,0.06,-43967.85,-0.07,2613657.2,26.14
169,Entry long,2024-04-30 23:10,AL,19214.75,157,60334315,-43975.7,-0.07,35317.15,0.06,-43967.85,-0.07,2613657.2,26.14
170,Exit long,2024-05-01 02:00,a-l-sl,19200.75,157,60334315,-43975.7,-0.07,35317.15,0.06,-43967.85,-0.07,2569689.5,25.70
170,Entry long,2024-04-30 23:10,AL,19214.75,157,60334315,-43975.7,-0.07,35317.15,0.06,-43967.85,-0.07,2569689.5,25.70
171,Exit short,2024-05-01 12:00,n-s-tp1,19102,52,19928220,62134.8,0.31,62137.4,0.31,-18202.6,-0.09,2631821.8,26.32
171,Entry short,2024-05-01 11:35,NS,19161.75,52,19928220,62134.8,0.31,62137.4,0.31,-18202.6,-0.09,2631821.8,26.32
172,Exit short,2024-05-01 12:15,n-s-be,19160.75,52,19928220,1034.8,0.01,68377.4,0.34,-18202.6,-0.09,2632859,26.33
172,Entry short,2024-05-01 11:35,NS,19161.75,52,19928220,1034.8,0.01,68377.4,0.34,-18202.6,-0.09,2632859,26.33
173,Exit short,2024-05-02 10:55,n-s-sl,19223.75,51,19558755,-49475.1,-0.25,34932.45,0.18,-49472.55,-0.25,2583381.5,25.83
173,Entry short,2024-05-02 10:20,NS,19175.25,51,19558755,-49475.1,-0.25,34932.45,0.18,-49472.55,-0.25,2583381.5,25.83
174,Exit short,2024-05-02 10:55,n-s-sl,19223.75,52,19942260,-50445.2,-0.25,35617.4,0.18,-50442.6,-0.25,2532938.8,25.33
174,Entry short,2024-05-02 10:20,NS,19175.25,52,19942260,-50445.2,-0.25,35617.4,0.18,-50442.6,-0.25,2532938.8,25.33
175,Exit long,2024-05-03 02:00,a-l-sl,19439.5,153,59535360,-50505.3,-0.08,29827.35,0.05,-50497.65,-0.08,2482425.8,24.82
175,Entry long,2024-05-02 22:55,AL,19456,153,59535360,-50505.3,-0.08,29827.35,0.05,-50497.65,-0.08,2482425.8,24.82
176,Exit long,2024-05-03 02:00,a-l-sl,19439.5,153,59535360,-50505.3,-0.08,29827.35,0.05,-50497.65,-0.08,2431928.2,24.32
176,Entry long,2024-05-02 22:55,AL,19456,153,59535360,-50505.3,-0.08,29827.35,0.05,-50497.65,-0.08,2431928.2,24.32
177,Exit short,2024-05-06 02:40,a-s-sl,19715.5,152,59884960,-50175.2,-0.08,56232.4,0.09,-50167.6,-0.08,2381745.2,23.82
177,Entry short,2024-05-05 20:35,AS,19699,152,59884960,-50175.2,-0.08,56232.4,0.09,-50167.6,-0.08,2381745.2,23.82
178,Exit short,2024-05-06 02:40,a-s-sl,19715.5,153,60278940,-50505.3,-0.08,56602.35,0.09,-50497.65,-0.08,2331247.8,23.31
178,Entry short,2024-05-05 20:35,AS,19699,153,60278940,-50505.3,-0.08,56602.35,0.09,-50497.65,-0.08,2331247.8,23.31
179,Exit short,2024-05-07 00:00,a-s-sl,19887,156,61997520,-49935.6,-0.08,14812.2,0.02,-49927.8,-0.08,2281304.2,22.81
179,Entry short,2024-05-06 21:15,AS,19871,156,61997520,-49935.6,-0.08,14812.2,0.02,-49927.8,-0.08,2281304.2,22.81
180,Exit short,2024-05-07 00:00,a-s-sl,19887,157,62394940,-50255.7,-0.08,14907.15,0.02,-50247.85,-0.08,2231056.5,22.31
180,Entry short,2024-05-06 21:15,AS,19871,157,62394940,-50255.7,-0.08,14907.15,0.02,-50247.85,-0.08,2231056.5,22.31
181,Exit long,2024-05-07 13:50,n-l-sl,19891.5,52,20737080,-49925.2,-0.24,24437.4,0.12,-49922.6,-0.24,2181128.5,21.81
181,Entry long,2024-05-07 11:30,NL,19939.5,52,20737080,-49925.2,-0.24,24437.4,0.12,-49922.6,-0.24,2181128.5,21.81
182,Exit long,2024-05-07 13:50,n-l-sl,19891.5,52,20737080,-49925.2,-0.24,24437.4,0.12,-49922.6,-0.24,2131206,21.31
182,Entry long,2024-05-07 11:30,NL,19939.5,52,20737080,-49925.2,-0.24,24437.4,0.12,-49922.6,-0.24,2131206,21.31
183,Exit long,2024-05-08 15:50,ny-eod-flat,19880.75,109,43256650,83374.1,0.19,114989.55,0.27,-15265.45,-0.04,2214580,22.15
183,Entry long,2024-05-08 13:00,NL,19842.5,109,43256650,83374.1,0.19,114989.55,0.27,-15265.45,-0.04,2214580,22.15
184,Exit long,2024-05-08 23:55,a-l-sl,19854.75,169,67150460,-41421.9,-0.06,7596.55,0.01,-41413.45,-0.06,2173149.8,21.73
184,Entry long,2024-05-08 22:00,AL,19867,169,67150460,-41421.9,-0.06,7596.55,0.01,-41413.45,-0.06,2173149.8,21.73
185,Exit long,2024-05-08 23:55,a-l-sl,19854.75,170,67547800,-41667,-0.06,7641.5,0.01,-41658.5,-0.06,2131491.2,21.31
185,Entry long,2024-05-08 22:00,AL,19867,170,67547800,-41667,-0.06,7641.5,0.01,-41658.5,-0.06,2131491.2,21.31
186,Exit long,2024-05-12 23:20,a-l-tp1,19970,182,72628010,62771.8,0.09,62780.9,0.09,-14569.1,-0.02,2194254,21.94
186,Entry long,2024-05-12 21:15,AL,19952.75,182,72628010,62771.8,0.09,62780.9,0.09,-14569.1,-0.02,2194254,21.94
187,Exit long,2024-05-13 01:00,a-l-tp2,19987.25,182,72628010,125561.8,0.17,125570.9,0.17,-14569.1,-0.02,2319824.8,23.20
187,Entry long,2024-05-12 21:15,AL,19952.75,182,72628010,125561.8,0.17,125570.9,0.17,-14569.1,-0.02,2319824.8,23.20
188,Exit short,2024-05-13 23:25,a-s-tp1,19960,190,75910700,62681,0.08,62690.5,0.08,-3809.5,-0.01,2382496.2,23.82
188,Entry short,2024-05-13 21:00,AS,19976.5,190,75910700,62681,0.08,62690.5,0.08,-3809.5,-0.01,2382496.2,23.82
189,Exit short,2024-05-14 01:20,a-s-be,19975.5,190,75910700,3781,0.00,64590.5,0.09,-3809.5,-0.01,2386286.8,23.86
189,Entry short,2024-05-13 21:00,AS,19976.5,190,75910700,3781,0.00,64590.5,0.09,-3809.5,-0.01,2386286.8,23.86
190,Exit long,2024-05-14 10:40,n-l-sl,20000,63,25250085,-50091.3,-0.20,0,0.00,-74343.15,-0.29,2336192.2,23.36
190,Entry long,2024-05-14 10:35,NL,20039.75,63,25250085,-50091.3,-0.20,0,0.00,-74343.15,-0.29,2336192.2,23.36
191,Exit long,2024-05-14 10:40,n-l-sl,20000,63,25250085,-50091.3,-0.20,0,0.00,-74343.15,-0.29,2286104.2,22.86
191,Entry long,2024-05-14 10:35,NL,20039.75,63,25250085,-50091.3,-0.20,0,0.00,-74343.15,-0.29,2286104.2,22.86
192,Exit short,2024-05-14 22:35,a-s-sl,20126.25,190,76429400,-50369,-0.07,940.5,0.00,-50359.5,-0.07,2235725.8,22.36
