Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
375,Entry long,2024-08-15 10:05,NL,20861.25,17,7092825,30683.3,0.43,30684.15,0.43,-6715.85,-0.09,1933164,38.66
376,Exit long,2024-08-15 15:50,ny-eod-flat,20995,17,7092825,45473.3,0.64,60519.15,0.85,-6715.85,-0.09,1978638.2,39.57
376,Entry long,2024-08-15 10:05,NL,20861.25,17,7092825,45473.3,0.64,60519.15,0.85,-6715.85,-0.09,1978638.2,39.57
377,Exit short,2024-08-15 21:30,a-s-sl,21047.75,51,21445500,-23210.1,-0.11,8922.45,0.04,-23207.55,-0.11,1955425.5,39.11
377,Entry short,2024-08-15 20:45,AS,21025,51,21445500,-23210.1,-0.11,8922.45,0.04,-23207.55,-0.11,1955425.5,39.11
378,Exit short,2024-08-15 21:30,a-s-sl,21047.75,52,21866000,-23665.2,-0.11,9097.4,0.04,-23662.6,-0.11,1931762.9,38.64
378,Entry short,2024-08-15 20:45,AS,21025,52,21866000,-23665.2,-0.11,9097.4,0.04,-23662.6,-0.11,1931762.9,38.64
379,Exit long,2024-08-16 12:55,n-l-tp1,21079.5,17,7136260,30768.3,0.43,30769.15,0.43,-2040.85,-0.03,1962530.4,39.25
379,Entry long,2024-08-16 11:50,NL,20989,17,7136260,30768.3,0.43,30769.15,0.43,-2040.85,-0.03,1962530.4,39.25
380,Exit long,2024-08-16 15:50,ny-eod-flat,21031.75,17,7136260,14533.3,0.20,36634.15,0.51,-2040.85,-0.03,1977064.5,39.54
380,Entry long,2024-08-16 11:50,NL,20989,17,7136260,14533.3,0.20,36634.15,0.51,-2040.85,-0.03,1977064.5,39.54
381,Exit long,2024-08-19 14:00,n-l-tp1,21161.25,17,7165160,29663.3,0.41,29664.15,0.41,-6715.85,-0.09,2006726.9,40.13
381,Entry long,2024-08-19 11:15,NL,21074,17,7165160,29663.3,0.41,29664.15,0.41,-6715.85,-0.09,2006726.9,40.13
382,Exit long,2024-08-19 15:50,n-l-tp2,21248.25,18,7586640,62728.2,0.83,62729.1,0.83,-7110.9,-0.09,2069456,41.39
382,Entry long,2024-08-19 11:15,NL,21074,18,7586640,62728.2,0.83,62729.1,0.83,-7110.9,-0.09,2069456,41.39
383,Exit long,2024-08-20 10:10,n-l-sl,21268,18,7677810,-21331.8,-0.28,6299.1,0.08,-21330.9,-0.28,2048123.2,40.96
383,Entry long,2024-08-20 10:00,NL,21327.25,18,7677810,-21331.8,-0.28,6299.1,0.08,-21330.9,-0.28,2048123.2,40.96
384,Exit long,2024-08-20 10:10,n-l-sl,21268,18,7677810,-21331.8,-0.28,6299.1,0.08,-21330.9,-0.28,2026792.4,40.54
384,Entry long,2024-08-20 10:00,NL,21327.25,18,7677810,-21331.8,-0.28,6299.1,0.08,-21330.9,-0.28,2026792.4,40.54
385,Exit long,2024-08-21 01:00,a-l-tp1,21287,57,24235830,31344.3,0.13,31347.15,0.13,-18242.85,-0.08,2058133.9,41.16
385,Entry long,2024-08-20 21:00,AL,21259.5,57,24235830,31344.3,0.13,31347.15,0.13,-18242.85,-0.08,2058133.9,41.16
386,Exit long,2024-08-21 02:00,a-l-be,21260.5,57,24235830,1134.3,0.00,36477.15,0.15,-18242.85,-0.08,2059271,41.19
386,Entry long,2024-08-20 21:00,AL,21259.5,57,24235830,1134.3,0.00,36477.15,0.15,-18242.85,-0.08,2059271,41.19
387,Exit long,2024-08-21 10:40,n-l-tp1,21397.25,19,8099795,31158.1,0.38,31159.05,0.38,-14630.95,-0.18,2090428.1,41.81
387,Entry long,2024-08-21 10:10,NL,21315.25,19,8099795,31158.1,0.38,31159.05,0.38,-14630.95,-0.18,2090428.1,41.81
388,Exit long,2024-08-21 10:50,n-l-be,21316.25,19,8099795,378.1,0.00,38949.05,0.48,-14630.95,-0.18,2090807.2,41.82
388,Entry long,2024-08-21 10:10,NL,21315.25,19,8099795,378.1,0.00,38949.05,0.48,-14630.95,-0.18,2090807.2,41.82
389,Exit short,2024-08-22 11:15,n-s-tp1,21273.75,19,8114045,30018.1,0.37,30019.05,0.37,-5795.95,-0.07,2120824.2,42.42
389,Entry short,2024-08-22 10:20,NS,21352.75,19,8114045,30018.1,0.37,30019.05,0.37,-5795.95,-0.07,2120824.2,42.42
390,Exit short,2024-08-22 11:35,n-s-tp2,21195,20,8541100,63098,0.74,63099,0.74,-6101,-0.07,2183923.2,43.68
390,Entry short,2024-08-22 10:20,NS,21352.75,20,8541100,63098,0.74,63099,0.74,-6101,-0.07,2183923.2,43.68
391,Exit long,2024-08-22 23:40,a-l-tp1,21114.75,58,24462080,31024.2,0.13,31027.1,0.13,-22912.9,-0.09,2214944.5,44.30
391,Entry long,2024-08-22 20:35,AL,21088,58,24462080,31024.2,0.13,31027.1,0.13,-22912.9,-0.09,2214944.5,44.30
392,Exit long,2024-08-23 03:05,a-l-tp2,21141.25,59,24883840,62829.1,0.25,62832.05,0.25,-23307.95,-0.09,2277776.5,45.56
392,Entry long,2024-08-22 20:35,AL,21088,59,24883840,62829.1,0.25,62832.05,0.25,-23307.95,-0.09,2277776.5,45.56
393,Exit long,2024-08-23 10:45,n-l-sl,21113.25,19,8058185,-35151.9,-0.44,1329.05,0.02,-48735.95,-0.60,2242623.8,44.85
393,Entry long,2024-08-23 10:45,NL,21205.75,19,8058185,-35151.9,-0.44,1329.05,0.02,-48735.95,-0.60,2242623.8,44.85
394,Exit long,2024-08-23 10:45,n-l-sl,21113.25,20,8482300,-37002,-0.44,1399,0.02,-51301,-0.60,2205622.8,44.11
394,Entry long,2024-08-23 10:45,NL,21205.75,20,8482300,-37002,-0.44,1399,0.02,-51301,-0.60,2205622.8,44.11
395,Exit long,2024-08-25 23:35,a-l-sl,21208.5,59,25050810,-24785.9,-0.10,17402.05,0.07,-24782.95,-0.10,2180833.8,43.62
395,Entry long,2024-08-25 22:10,AL,21229.5,59,25050810,-24785.9,-0.10,17402.05,0.07,-24782.95,-0.10,2180833.8,43.62
396,Exit long,2024-08-25 23:35,a-l-sl,21208.5,60,25475400,-25206,-0.10,17697,0.07,-25203,-0.10,2155630.8,43.11
396,Entry long,2024-08-25 22:10,AL,21229.5,60,25475400,-25206,-0.10,17697,0.07,-25203,-0.10,2155630.8,43.11
397,Exit long,2024-08-27 13:50,n-l-tp1,21119.75,20,8417000,30898,0.37,30899,0.37,-11501,-0.14,2186527.8,43.73
397,Entry long,2024-08-27 11:30,NL,21042.5,20,8417000,30898,0.37,30899,0.37,-11501,-0.14,2186527.8,43.73
398,Exit long,2024-08-27 15:50,ny-eod-flat,21070,20,8417000,10998,0.13,34499,0.41,-11501,-0.14,2197526.8,43.95
398,Entry long,2024-08-27 11:30,NL,21042.5,20,8417000,10998,0.13,34499,0.41,-11501,-0.14,2197526.8,43.95
399,Exit short,2024-08-27 21:05,a-s-sl,21042.75,62,26068210,-24806.2,-0.10,616.9,0.00,-24803.1,-0.10,2172717.5,43.45
399,Entry short,2024-08-27 20:25,AS,21022.75,62,26068210,-24806.2,-0.10,616.9,0.00,-24803.1,-0.10,2172717.5,43.45
400,Exit short,2024-08-27 21:05,a-s-sl,21042.75,62,26068210,-24806.2,-0.10,616.9,0.00,-24803.1,-0.10,2147914.5,42.96
400,Entry short,2024-08-27 20:25,AS,21022.75,62,26068210,-24806.2,-0.10,616.9,0.00,-24803.1,-0.10,2147914.5,42.96
401,Exit short,2024-08-28 10:45,n-s-tp1,20927.25,20,8401000,30098,0.36,30099,0.36,-10701,-0.13,2178011.2,43.56
401,Entry short,2024-08-28 10:15,NS,21002.5,20,8401000,30098,0.36,30099,0.36,-10701,-0.13,2178011.2,43.56
402,Exit short,2024-08-28 11:00,n-s-tp2,20852.25,21,8821050,63102.9,0.72,63103.95,0.72,-11236.05,-0.13,2241115.2,44.82
402,Entry short,2024-08-28 10:15,NS,21002.5,21,8821050,63102.9,0.72,63103.95,0.72,-11236.05,-0.13,2241115.2,44.82
403,Exit long,2024-08-29 13:45,n-l-sl,21025,20,8434300,-24302,-0.29,16099,0.19,-24301,-0.29,2216812.2,44.34
403,Entry long,2024-08-29 12:15,NL,21085.75,20,8434300,-24302,-0.29,16099,0.19,-24301,-0.29,2216812.2,44.34
404,Exit long,2024-08-29 13:45,n-l-sl,21025,21,8856015,-25517.1,-0.29,16903.95,0.19,-25516.05,-0.29,2191296.2,43.83
404,Entry long,2024-08-29 12:15,NL,21085.75,21,8856015,-25517.1,-0.29,16903.95,0.19,-25516.05,-0.29,2191296.2,43.83
405,Exit long,2024-08-29 22:20,a-l-tp1,20896.5,60,25044600,31194,0.12,31197,0.12,-12603,-0.05,2222487.2,44.45
405,Entry long,2024-08-29 21:15,AL,20870.5,60,25044600,31194,0.12,31197,0.12,-12603,-0.05,2222487.2,44.45
406,Exit long,2024-08-29 23:40,a-l-be,20871.5,60,25044600,1194,0.00,48597,0.19,-12603,-0.05,2223684.2,44.47
406,Entry long,2024-08-29 21:15,AL,20870.5,60,25044600,1194,0.00,48597,0.19,-12603,-0.05,2223684.2,44.47
407,Exit short,2024-08-30 11:30,n-s-tp1,20860.5,20,8375400,31198,0.37,31199,0.37,-201,0.00,2254881.2,45.10
407,Entry short,2024-08-30 11:10,NS,20938.5,20,8375400,31198,0.37,31199,0.37,-201,0.00,2254881.2,45.10
408,Exit short,2024-08-30 14:35,n-s-be,20937.5,20,8375400,398,0.00,52799,0.63,-201,0.00,2255280.2,45.11
408,Entry short,2024-08-30 11:10,NS,20938.5,20,8375400,398,0.00,52799,0.63,-201,0.00,2255280.2,45.11
409,Exit long,2024-09-01 21:00,a-l-tp1,21058.5,61,25660260,31103.9,0.12,31106.95,0.12,-3.05,0.00,2286381,45.73
409,Entry long,2024-09-01 20:30,AL,21033,61,25660260,31103.9,0.12,31106.95,0.12,-3.05,0.00,2286381,45.73
410,Exit long,2024-09-01 22:10,a-l-be,21034,62,26080920,1233.8,0.00,38126.9,0.15,-3.1,0.00,2287618,45.75
410,Entry long,2024-09-01 20:30,AL,21033,62,26080920,1233.8,0.00,38126.9,0.15,-3.1,0.00,2287618,45.75
411,Exit long,2024-09-02 19:20,n-l-sl,21022.5,20,8433300,-24302,-0.29,14299,0.17,-24301,-0.29,2263314.8,45.27
411,Entry long,2024-09-02 11:25,NL,21083.25,20,8433300,-24302,-0.29,14299,0.17,-24301,-0.29,2263314.8,45.27
412,Exit long,2024-09-02 19:20,n-l-sl,21022.5,21,8854965,-25517.1,-0.29,15013.95,0.17,-25516.05,-0.29,2237798.8,44.76
412,Entry long,2024-09-02 11:25,NL,21083.25,21,8854965,-25517.1,-0.29,15013.95,0.17,-25516.05,-0.29,2237798.8,44.76
413,Exit long,2024-09-04 10:55,n-l-tp1,20530.75,19,7771000,30683.1,0.39,30684.05,0.39,-2090.95,-0.03,2268481,45.37
413,Entry long,2024-09-04 10:45,NL,20450,19,7771000,30683.1,0.39,30684.05,0.39,-2090.95,-0.03,2268481,45.37
414,Exit long,2024-09-04 11:25,n-l-be,20451,19,7771000,378.1,0.00,38284.05,0.49,-2090.95,-0.03,2268860,45.38
414,Entry long,2024-09-04 10:45,NL,20450,19,7771000,378.1,0.00,38284.05,0.49,-2090.95,-0.03,2268860,45.38
415,Exit long,2024-09-04 22:05,a-l-sl,20400.75,59,24097960,-25080.9,-0.10,23597.05,0.10,-25077.95,-0.10,2243776.2,44.88
415,Entry long,2024-09-04 21:05,AL,20422,59,24097960,-25080.9,-0.10,23597.05,0.10,-25077.95,-0.10,2243776.2,44.88
416,Exit long,2024-09-04 22:05,a-l-sl,20400.75,59,24097960,-25080.9,-0.10,23597.05,0.10,-25077.95,-0.10,2218698.2,44.37
416,Entry long,2024-09-04 21:05,AL,20422,59,24097960,-25080.9,-0.10,23597.05,0.10,-25077.95,-0.10,2218698.2,44.37
417,Exit long,2024-09-05 10:20,n-l-tp1,20566,19,7785060,30018.1,0.39,30019.05,0.39,-9405.95,-0.12,2248715.2,44.97
417,Entry long,2024-09-05 10:10,NL,20487,19,7785060,30018.1,0.39,30019.05,0.39,-9405.95,-0.12,2248715.2,44.97
418,Exit long,2024-09-05 10:45,n-l-be,20488,20,8194800,398,0.00,39799,0.49,-9901,-0.12,2249114.2,44.98
418,Entry long,2024-09-05 10:10,NL,20487,20,8194800,398,0.00,39799,0.49,-9901,-0.12,2249114.2,44.98
419,Exit short,2024-09-05 21:00,a-s-tp1,20261.75,60,24345300,31194,0.13,31197,0.13,-4503,-0.02,2280305.2,45.61
419,Entry short,2024-09-05 20:50,AS,20287.75,60,24345300,31194,0.13,31197,0.13,-4503,-0.02,2280305.2,45.61
420,Exit short,2024-09-05 21:00,a-s-tp2,20236,60,24345300,62094,0.26,62097,0.26,-4503,-0.02,2342402.2,46.85
420,Entry short,2024-09-05 20:50,AS,20287.75,60,24345300,62094,0.26,62097,0.26,-4503,-0.02,2342402.2,46.85
421,Exit short,2024-09-09 12:00,n-s-sl,20094.5,19,7611400,-24511.9,-0.32,9309.05,0.12,-24510.95,-0.32,2317889.5,46.36
421,Entry short,2024-09-09 11:30,NS,20030,19,7611400,-24511.9,-0.32,9309.05,0.12,-24510.95,-0.32,2317889.5,46.36
422,Exit short,2024-09-09 12:00,n-s-sl,20094.5,19,7611400,-24511.9,-0.32,9309.05,0.12,-24510.95,-0.32,2293378.5,45.87
422,Entry short,2024-09-09 11:30,NS,20030,19,7611400,-24511.9,-0.32,9309.05,0.12,-24510.95,-0.32,2293378.5,45.87
423,Exit short,2024-09-10 13:15,n-s-sl,20211.5,19,7656145,-24226.9,-0.32,10449.05,0.14,-24225.95,-0.32,2269150.5,45.38
423,Entry short,2024-09-10 12:50,NS,20147.75,19,7656145,-24226.9,-0.32,10449.05,0.14,-24225.95,-0.32,2269150.5,45.38
424,Exit short,2024-09-10 13:15,n-s-sl,20211.5,20,8059100,-25502,-0.32,10999,0.14,-25501,-0.32,2243649.5,44.87
424,Entry short,2024-09-10 12:50,NS,20147.75,20,8059100,-25502,-0.32,10999,0.14,-25501,-0.32,2243649.5,44.87
425,Exit short,2024-09-10 21:50,a-s-sl,20239.25,60,24296100,8994,0.04,14097,0.06,-6303,-0.03,2252640.5,45.05
425,Entry short,2024-09-10 21:40,AS,20246.75,60,24296100,8994,0.04,14097,0.06,-6303,-0.03,2252640.5,45.05
426,Exit short,2024-09-10 21:50,a-s-sl,20239.25,60,24296100,8994,0.04,14097,0.06,-6303,-0.03,2261637.5,45.23
426,Entry short,2024-09-10 21:40,AS,20246.75,60,24296100,8994,0.04,14097,0.06,-6303,-0.03,2261637.5,45.23
427,Exit short,2024-09-11 11:35,n-s-sl,20199,20,8054700,-24902,-0.31,17699,0.22,-24901,-0.31,2236734.5,44.73
427,Entry short,2024-09-11 11:15,NS,20136.75,20,8054700,-24902,-0.31,17699,0.22,-24901,-0.31,2236734.5,44.73
428,Exit short,2024-09-11 11:35,n-s-sl,20199,20,8054700,-24902,-0.31,17699,0.22,-24901,-0.31,2211833.5,44.24
428,Entry short,2024-09-11 11:15,NS,20136.75,20,8054700,-24902,-0.31,17699,0.22,-24901,-0.31,2211833.5,44.24
429,Exit long,2024-09-11 20:50,a-l-sl,20685.5,57,23606550,-25085.7,-0.11,0,0.00,-25082.85,-0.11,2186745,43.73
429,Entry long,2024-09-11 20:40,AL,20707.5,57,23606550,-25085.7,-0.11,0,0.00,-25082.85,-0.11,2186745,43.73
430,Exit long,2024-09-11 20:50,a-l-sl,20685.5,57,23606550,-25085.7,-0.11,0,0.00,-25082.85,-0.11,2161662.2,43.23
430,Entry long,2024-09-11 20:40,AL,20707.5,57,23606550,-25085.7,-0.11,0,0.00,-25082.85,-0.11,2161662.2,43.23
431,Exit long,2024-09-12 11:10,n-l-tp1,20812,19,7877305,31253.1,0.40,31254.05,0.40,-14535.95,-0.18,2192914.2,43.86
431,Entry long,2024-09-12 10:35,NL,20729.75,19,7877305,31253.1,0.40,31254.05,0.40,-14535.95,-0.18,2192914.2,43.86
432,Exit long,2024-09-12 11:25,n-l-be,20730.75,19,7877305,378.1,0.00,36099.05,0.46,-14535.95,-0.18,2193293.5,43.87
432,Entry long,2024-09-12 10:35,NL,20729.75,19,7877305,378.1,0.00,36099.05,0.46,-14535.95,-0.18,2193293.5,43.87
433,Exit short,2024-09-12 23:25,a-s-sl,20888.25,58,24205430,-24945.8,-0.10,2027.1,0.01,-24942.9,-0.10,2168344.8,43.37
433,Entry short,2024-09-12 23:00,AS,20866.75,58,24205430,-24945.8,-0.10,2027.1,0.01,-24942.9,-0.10,2168344.8,43.37
434,Exit short,2024-09-12 23:25,a-s-sl,20888.25,58,24205430,-24945.8,-0.10,2027.1,0.01,-24942.9,-0.10,2143401.8,42.87
434,Entry short,2024-09-12 23:00,AS,20866.75,58,24205430,-24945.8,-0.10,2027.1,0.01,-24942.9,-0.10,2143401.8,42.87
435,Exit long,2024-09-13 15:50,ny-eod-flat,20979.75,38,15916490,28116.2,0.18,53578.1,0.34,-21851.9,-0.14,2171518,43.43
435,Entry long,2024-09-13 10:50,NL,20942.75,38,15916490,28116.2,0.18,53578.1,0.34,-21851.9,-0.14,2171518,43.43
436,Exit short,2024-09-16 00:00,a-s-sl,20968,60,25136700,-24906,-0.10,8697,0.03,-24903,-0.10,2146609,42.93
436,Entry short,2024-09-15 21:25,AS,20947.25,60,25136700,-24906,-0.10,8697,0.03,-24903,-0.10,2146609,42.93
437,Exit short,2024-09-16 00:00,a-s-sl,20968,61,25555645,-25321.1,-0.10,8841.95,0.03,-25318.05,-0.10,2121291,42.43
437,Entry short,2024-09-15 21:25,AS,20947.25,61,25555645,-25321.1,-0.10,8841.95,0.03,-25318.05,-0.10,2121291,42.43
438,Exit short,2024-09-17 00:50,a-s-sl,20871.25,62,25855550,-24806.2,-0.10,10846.9,0.04,-24803.1,-0.10,2096481.5,41.93
438,Entry short,2024-09-16 21:40,AS,20851.25,62,25855550,-24806.2,-0.10,10846.9,0.04,-24803.1,-0.10,2096481.5,41.93
439,Exit short,2024-09-17 00:50,a-s-sl,20871.25,63,26272575,-25206.3,-0.10,11021.85,0.04,-25203.15,-0.10,2071278.4,41.43
439,Entry short,2024-09-16 21:40,AS,20851.25,63,26272575,-25206.3,-0.10,11021.85,0.04,-25203.15,-0.10,2071278.4,41.43
440,Exit short,2024-09-18 22:10,a-s-sl,20973.75,64,26821440,-24966.4,-0.09,23036.8,0.09,-24963.2,-0.09,2046308.8,40.93
440,Entry short,2024-09-18 22:00,AS,20954.25,64,26821440,-24966.4,-0.09,23036.8,0.09,-24963.2,-0.09,2046308.8,40.93
441,Exit short,2024-09-18 22:10,a-s-sl,20973.75,65,27240525,-25356.5,-0.09,23396.75,0.09,-25353.25,-0.09,2020955.5,40.42
441,Entry short,2024-09-18 22:00,AS,20954.25,65,27240525,-25356.5,-0.09,23396.75,0.09,-25353.25,-0.09,2020955.5,40.42
442,Exit long,2024-09-19 10:55,n-l-sl,21274,21,8959545,-24467.1,-0.27,0,0.00,-24466.05,-0.27,1996487.2,39.93
442,Entry long,2024-09-19 10:40,NL,21332.25,21,8959545,-24467.1,-0.27,0,0.00,-24466.05,-0.27,1996487.2,39.93
443,Exit long,2024-09-19 10:55,n-l-sl,21274,22,9386190,-25632.2,-0.27,0,0.00,-25631.1,-0.27,1970856.2,39.42
443,Entry long,2024-09-19 10:40,NL,21332.25,22,9386190,-25632.2,-0.27,0,0.00,-25631.1,-0.27,1970856.2,39.42
444,Exit short,2024-09-20 12:20,n-s-sl,21218,20,8463200,-24002,-0.28,8799,0.10,-24001,-0.28,1946853.1,38.94
444,Entry short,2024-09-20 11:35,NS,21158,20,8463200,-24002,-0.28,8799,0.10,-24001,-0.28,1946853.1,38.94
445,Exit short,2024-09-20 12:20,n-s-sl,21218,21,8886360,-25202.1,-0.28,9238.95,0.10,-25201.05,-0.28,1921652.1,38.43
445,Entry short,2024-09-20 11:35,NS,21158,21,8886360,-25202.1,-0.28,9238.95,0.10,-25201.05,-0.28,1921652.1,38.43
446,Exit long,2024-09-23 13:00,n-l-sl,21238,21,8944425,-24467.1,-0.27,1468.95,0.02,-24466.05,-0.27,1897183.9,37.94
446,Entry long,2024-09-23 12:05,NL,21296.25,21,8944425,-24467.1,-0.27,1468.95,0.02,-24466.05,-0.27,1897183.9,37.94
447,Exit long,2024-09-23 13:00,n-l-sl,21238,22,9370350,-25632.2,-0.27,1538.9,0.02,-25631.1,-0.27,1871552.8,37.43
447,Entry long,2024-09-23 12:05,NL,21296.25,22,9370350,-25632.2,-0.27,1538.9,0.02,-25631.1,-0.27,1871552.8,37.43
448,Exit short,2024-09-23 21:05,a-s-sl,21279.5,66,28064190,-24756.6,-0.09,2966.7,0.01,-24753.3,-0.09,1846792.9,36.94
448,Entry short,2024-09-23 20:50,AS,21260.75,66,28064190,-24756.6,-0.09,2966.7,0.01,-24753.3,-0.09,1846792.9,36.94
449,Exit short,2024-09-23 21:05,a-s-sl,21279.5,67,28489405,-25131.7,-0.09,3011.65,0.01,-25128.35,-0.09,1821664.5,36.43
449,Entry short,2024-09-23 20:50,AS,21260.75,67,28489405,-25131.7,-0.09,3011.65,0.01,-25128.35,-0.09,1821664.5,36.43
450,Exit short,2024-09-24 10:40,n-s-tp1,21161.75,22,9342080,30907.8,0.33,30908.9,0.33,-2311.1,-0.02,1852571.2,37.05
450,Entry short,2024-09-24 10:15,NS,21232,22,9342080,30907.8,0.33,30908.9,0.33,-2311.1,-0.02,1852571.2,37.05
451,Exit short,2024-09-24 10:45,n-s-be,21231,22,9342080,437.8,0.00,32448.9,0.35,-2311.1,-0.02,1853010.1,37.06
451,Entry short,2024-09-24 10:15,NS,21232,22,9342080,437.8,0.00,32448.9,0.35,-2311.1,-0.02,1853010.1,37.06
452,Exit short,2024-09-24 23:00,a-s-tp1,21317.75,68,29023420,31273.2,0.11,31276.6,0.11,-3743.4,-0.01,1884279.9,37.69
452,Entry short,2024-09-24 21:40,AS,21340.75,68,29023420,31273.2,0.11,31276.6,0.11,-3743.4,-0.01,1884279.9,37.69
453,Exit short,2024-09-24 23:20,a-s-be,21339.75,68,29023420,1353.2,0.00,35696.6,0.12,-3743.4,-0.01,1885636.5,37.71
453,Entry short,2024-09-24 21:40,AS,21340.75,68,29023420,1353.2,0.00,35696.6,0.12,-3743.4,-0.01,1885636.5,37.71
454,Exit long,2024-09-25 13:00,n-l-sl,21373.75,22,9428650,-24202.2,-0.26,11548.9,0.12,-24201.1,-0.26,1861433.1,37.23
454,Entry long,2024-09-25 10:30,NL,21428.75,22,9428650,-24202.2,-0.26,11548.9,0.12,-24201.1,-0.26,1861433.1,37.23
455,Exit long,2024-09-25 13:00,n-l-sl,21373.75,23,9857225,-25302.3,-0.26,12073.85,0.12,-25301.15,-0.26,1836132,36.72
455,Entry long,2024-09-25 10:30,NL,21428.75,23,9857225,-25302.3,-0.26,12073.85,0.12,-25301.15,-0.26,1836132,36.72
456,Exit long,2024-09-25 22:50,a-l-tp1,21537.25,70,30121000,31143,0.10,31146.5,0.10,-3.5,0.00,1867271.5,37.35
456,Entry long,2024-09-25 22:15,AL,21515,70,30121000,31143,0.10,31146.5,0.10,-3.5,0.00,1867271.5,37.35
457,Exit long,2024-09-25 23:35,a-l-tp2,21559.5,70,30121000,62293,0.21,62296.5,0.21,-3.5,0.00,1929568,38.59
457,Entry long,2024-09-25 22:15,AL,21515,70,30121000,62293,0.21,62296.5,0.21,-3.5,0.00,1929568,38.59
458,Exit short,2024-09-26 10:45,n-s-tp1,21491.5,23,9921165,35072.7,0.35,35073.85,0.35,-921.15,-0.01,1964639.5,39.29
458,Entry short,2024-09-26 10:35,NS,21567.75,23,9921165,35072.7,0.35,35073.85,0.35,-921.15,-0.01,1964639.5,39.29
459,Exit short,2024-09-26 10:55,n-s-tp2,21425,23,9921165,65662.7,0.66,65663.85,0.66,-921.15,-0.01,2030303.4,40.61
459,Entry short,2024-09-26 10:35,NS,21567.75,23,9921165,65662.7,0.66,65663.85,0.66,-921.15,-0.01,2030303.4,40.61
460,Exit short,2024-10-01 10:05,n-s-tp1,21186.75,24,10200000,30357.6,0.30,30358.8,0.30,-16081.2,-0.16,2060659.8,41.21
460,Entry short,2024-10-01 10:00,NS,21250,24,10200000,30357.6,0.30,30358.8,0.30,-16081.2,-0.16,2060659.8,41.21
461,Exit short,2024-10-01 10:15,n-s-tp2,21123.5,25,10625000,63247.5,0.60,63248.75,0.60,-16751.25,-0.16,2123908.5,42.48
461,Entry short,2024-10-01 10:00,NS,21250,25,10625000,63247.5,0.60,63248.75,0.60,-16751.25,-0.16,2123908.5,42.48
462,Exit long,2024-10-01 22:05,a-l-tp1,21201,71,30070985,34427.9,0.11,34431.45,0.11,-1068.55,0.00,2158332.8,43.17
462,Entry long,2024-10-01 21:40,AL,21176.75,71,30070985,34427.9,0.11,34431.45,0.11,-1068.55,0.00,2158332.8,43.17
463,Exit long,2024-10-01 22:25,a-l-be,21177.75,71,30070985,1412.9,0.00,34786.45,0.12,-1068.55,0.00,2159749.2,43.19
463,Entry long,2024-10-01 21:40,AL,21176.75,71,30070985,1412.9,0.00,34786.45,0.12,-1068.55,0.00,2159749.2,43.19
464,Exit long,2024-10-03 10:20,n-l-sl,21175.75,24,10189080,-24722.4,-0.24,24598.8,0.24,-24721.2,-0.24,2135025.8,42.70
464,Entry long,2024-10-03 10:10,NL,21227.25,24,10189080,-24722.4,-0.24,24598.8,0.24,-24721.2,-0.24,2135025.8,42.70
465,Exit long,2024-10-03 10:20,n-l-sl,21175.75,24,10189080,-24722.4,-0.24,24598.8,0.24,-24721.2,-0.24,2110304.5,42.21
465,Entry long,2024-10-03 10:10,NL,21227.25,24,10189080,-24722.4,-0.24,24598.8,0.24,-24721.2,-0.24,2110304.5,42.21
466,Exit long,2024-10-03 21:40,a-l-tp1,21224.75,74,31373040,39582.6,0.13,39586.3,0.13,-4073.7,-0.01,2149883.5,43.00
466,Entry long,2024-10-03 21:30,AL,21198,74,31373040,39582.6,0.13,39586.3,0.13,-4073.7,-0.01,2149883.5,43.00
467,Exit long,2024-10-03 21:45,a-l-tp2,21245.75,74,31373040,70662.6,0.23,70666.3,0.23,-4073.7,-0.01,2220549.8,44.41
467,Entry long,2024-10-03 21:30,AL,21198,74,31373040,70662.6,0.23,70666.3,0.23,-4073.7,-0.01,2220549.8,44.41
468,Exit short,2024-10-04 11:15,n-s-tp1,21299,24,10253880,30357.6,0.30,30358.8,0.30,-1681.2,-0.02,2250906,45.02
468,Entry short,2024-10-04 11:05,NS,21362.25,24,10253880,30357.6,0.30,30358.8,0.30,-1681.2,-0.02,2250906,45.02
469,Exit short,2024-10-04 12:35,n-s-be,21361.25,25,10681125,497.5,0.00,61373.75,0.57,-1751.25,-0.02,2251404.8,45.03
469,Entry short,2024-10-04 11:05,NS,21362.25,25,10681125,497.5,0.00,61373.75,0.57,-1751.25,-0.02,2251404.8,45.03
470,Exit long,2024-10-06 21:40,a-l-tp1,21466.5,74,31732680,37732.6,0.12,37736.3,0.12,-3.7,0.00,2289133.8,45.78
470,Entry long,2024-10-06 21:25,AL,21441,74,31732680,37732.6,0.12,37736.3,0.12,-3.7,0.00,2289133.8,45.78
471,Exit long,2024-10-06 21:45,a-l-be,21442,74,31732680,1472.6,0.00,41436.3,0.13,-3.7,0.00,2290610,45.81
471,Entry long,2024-10-06 21:25,AL,21441,74,31732680,1472.6,0.00,41436.3,0.13,-3.7,0.00,2290610,45.81
472,Exit short,2024-10-08 23:00,a-s-tp1,21441,73,31335250,31382.7,0.10,31386.35,0.10,-9128.65,-0.03,2321989,46.44
